,1392,1857,782,1686,1616,2130,2695,2010,1091,1981,2654,1272,687,859,1058,979,743,1782,1445,2181,2087,1329,1029,1234,504
0,0.237019712,0.264996094,0.230341757,0.337516218,0.364202296,0.167598246,0.259040365,0.256010549,0.176664063,0.276522998,0.176664063,0.402856046,0.240289104,0.387051569,0.223464328,0.172190829,0.212731702,0.216368405,0.172190829,0.219944984,0.226929097,0.176664063,0.267924317,0.185286832,0.131017576
1,0.273686789,0.330508198,0.240289104,0.34888357,0.429115518,0.282109885,0.27082088,0.323348326,0.201428023,0.27082088,0.246697938,0.434536139,0.201428023,0.434536139,0.205265092,0.226929097,0.259040365,0.313547607,0.181026795,0.287588258,0.259040365,0.226929097,0.303430492,0.158013141,0.118509856
2,0.303430492,0.344381658,0.212731702,0.397003104,0.438112628,0.325752436,0.355529568,0.325752436,0.284862242,0.298243264,0.37476107,0.434536139,0.282109885,0.462374101,0.181026795,0.259040365,0.284862242,0.412426407,0.27082088,0.332860599,0.33982011,0.230341757,0.305991133,0.264996094,0.162876218
3,0.37476107,0.38906224,0.276522998,0.467409176,0.491811937,0.357717463,0.40091456,0.410530184,0.259040365,0.395032854,0.393052727,0.474039424,0.330508198,0.436328048,0.298243264,0.337516218,0.320926207,0.364202296,0.308530522,0.378902202,0.40091456,0.246697938,0.357717463,0.284862242,0.197516427
4,NA,NA,0.295615519,0.548797179,0.501240499,NA,0.48219905,NA,0.300848058,NA,0.474039424,0.472390587,0.303430492,0.477320013,NA,0.316026283,0.316026283,0.499681427,0.325752436,NA,NA,0.313547607,0.364202296,0.368462116,0.205265092
5,NA,NA,NA,0.584595238,0.545946266,NA,0.521084122,NA,0.295615519,NA,0.56421977,0.491811937,NA,0.515059826,NA,NA,0.325752436,NA,0.376837325,NA,NA,NA,0.402856046,NA,0.167598246
6,NA,NA,NA,NA,NA,NA,0.714343492,NA,NA,NA,NA,0.550217097,NA,0.522579345,NA,NA,NA,NA,0.408625161,NA,NA,NA,0.430929968,NA,0.162876218
