ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Classify_AreaShape_Area_Bin_1,Classify_AreaShape_Area_Bin_10,Classify_AreaShape_Area_Bin_11,Classify_AreaShape_Area_Bin_12,Classify_AreaShape_Area_Bin_13,Classify_AreaShape_Area_Bin_14,Classify_AreaShape_Area_Bin_15,Classify_AreaShape_Area_Bin_16,Classify_AreaShape_Area_Bin_17,Classify_AreaShape_Area_Bin_18,Classify_AreaShape_Area_Bin_19,Classify_AreaShape_Area_Bin_2,Classify_AreaShape_Area_Bin_20,Classify_AreaShape_Area_Bin_3,Classify_AreaShape_Area_Bin_4,Classify_AreaShape_Area_Bin_5,Classify_AreaShape_Area_Bin_6,Classify_AreaShape_Area_Bin_7,Classify_AreaShape_Area_Bin_8,Classify_AreaShape_Area_Bin_9,Location_Center_X,Location_Center_Y,Number_Object_Number
1,137,53,657.0,341.0,1.0009069416032768,0.30099060206699918,1.0,0.73611111111111116,0.85145737536394861,8.4873312305463458,8.0622577482985491,4.0,1.7768272053109315,1.4142135623730951,7.0,8.0937491198032099,73.378337069018045,27.968000000000007,0.89830508474576276,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657.28301886792451,341.20754716981133,137
1,138,128,697.0,341.0,1.0566191493430255,0.66373720648288359,1.0,0.72727272727272729,0.82940120008757623,14.930327365577069,15.297058540778355,5.3851648071345037,2.3700976209757201,2.0,10.0,11.167375078258532,88.254294839793644,44.038000000000011,0.90780141843971629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697.2265625,340.0390625,138
1,139,14,735.0,341.0,0.97316098963240683,0.2014110962450322,1.0,0.875,0.94338916391723437,4.2933121608570275,3.6055512754639891,2.0,1.2020305089104422,1.0,3.0,4.2053284540289475,0.0,13.655999999999999,0.93333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,734.5,340.71428571428572,139
1,140,59,1140.0,341.0,0.99715229844439623,0.40003578603288331,1.0,0.81944444444444442,1.0194464001557559,9.099813842557392,8.5440037453175304,4.0,1.8650152842163996,1.4142135623730951,7.0,8.3399750174668199,-82.724888179928968,26.968000000000007,0.92913385826771655,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140.5254237288136,341.06779661016947,140
1,141,71,610.0,339.0,1.1489501914841662,0.71814778324010631,1.0,0.65740740740740744,0.75169097435880872,11.909213455499195,11.401754250991379,4.0,1.7663388373609321,1.4142135623730951,8.0,8.2875099902229774,12.458208773533345,34.452000000000012,0.88198757763975155,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,610.25352112676057,339.71830985915494,141
1,142,24,749.0,342.0,0.99220149924573509,0.37401204231133611,1.0,0.80000000000000004,0.79444688026167554,5.7937628865833695,5.0990195135927845,2.8284271247461903,1.387797324556886,1.0,4.0,5.3732738655738581,90.0,19.483999999999998,0.90566037735849059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,749.0,342.29166666666669,142
1,143,19,812.0,342.0,1.0021584379726587,0.3908067732108873,1.0,0.76000000000000001,0.78105545396522003,5.2092555228335122,4.4721359549995796,2.2360679774997898,1.2883530876115303,1.0,4.0,4.7949777070925466,-6.2644038545757317,17.483999999999998,0.92682926829268297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,812.21052631578948,341.63157894736844,143
1,144,128,1031.0,342.0,1.1512046444085522,0.46589459837149039,1.0,0.56888888888888889,0.63017150967178559,14.571329284017015,14.866068747318506,5.0,2.141620078042846,2.0,12.255892319685422,12.893298277527181,-9.0235986459359925,50.52200000000002,0.87074829931972786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030.53125,342.75,144
1,145,80,790.0,343.0,1.0041070082110308,0.343146068051355,1.0,0.72727272727272729,0.81090093443375399,10.496581895554176,10.04987562112089,5.0,2.0557173136896298,2.0,9.0,9.859250997328445,-36.908488704019767,35.210000000000008,0.898876404494382,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,789.71249999999998,342.91250000000002,145
1,146,52,882.0,343.0,0.99930923577930941,0.40634579968649953,1.0,0.8125,1.0006804766317003,8.5699967098004031,8.0622577482985491,4.0,1.7630757901662062,1.4142135623730951,7.0,7.8305720131702881,-27.409461775716021,25.554000000000006,0.92035398230088494,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,882.38461538461536,342.75,146
1,147,69,678.0,345.0,0.99916166816453034,0.16916185193790081,1.0,0.85185185185185186,0.95449236497185053,9.5089377725600741,9.2195444572928871,4.4721359549995796,1.9666576150269286,2.0,8.0,9.3718976729714267,44.999999999996994,30.140000000000008,0.93877551020408168,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,677.8115942028985,344.81159420289856,147
1,148,12,697.0,348.0,1.4398966328953218,0.92025422309958849,1.0,0.59999999999999998,0.71880994612111337,6.2761069123800501,5.0,1.4142135623730951,1.0690355937288494,1.0,1.7888543819998317,2.4559727524322614,31.717474411461005,14.483999999999998,0.92307692307692313,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,696.0,347.5,148
1,149,7,1033.0,350.0,5.6054073002826632,0.98776167976233809,1.0,0.20000000000000001,0.15271630954950383,9.9587140649374302,7.2111025509279782,1.0,1.0,1.0,1.1094003924504583,1.5532677549598208,36.463016985027032,24.0,1.3999999999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1031.0,348.42857142857144,149
1,150,77,472.0,349.0,1.0746291618682462,0.62454840980645376,1.0,0.69999999999999996,0.87732971280608707,11.516852631274148,11.180339887498949,4.1231056256176606,1.9017455497966322,2.0,8.4852813742385695,8.9945017869672093,51.407321445742276,33.210000000000008,0.89534883720930236,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,470.9220779220779,348.31168831168833,150
1,151,55,464.0,349.0,1.0577277480600209,0.67960650995137273,1.0,0.76388888888888884,0.83757217506210024,9.8964111617451032,9.4339811320566032,3.6055512754639891,1.7148064491601942,1.4142135623730951,6.6564023547027498,7.2597781045895218,60.195177722498208,28.726000000000003,0.90909090909090906,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.83636363636361,349.07272727272726,151
1,152,165,610.0,350.0,1.0175903330115024,0.34715042627298182,1.0,0.7857142857142857,0.86224028466231106,15.142934240375002,16.124515496597098,6.324555320336759,2.6752516479506445,2.2360679774997898,13.0,14.201186968838504,28.240255765969742,49.038000000000011,0.91666666666666663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609.61212121212122,349.29090909090911,152
1,153,5,1000.0,350.0,1.5079644737231008,0.91824248480812132,1.0,0.55555555555555558,0.80622306644842445,4.178104843341508,2.8284271247461903,1.0,1.0,1.0,0.89442719099991586,1.6546072705271415,-31.717474411461005,8.8279999999999994,0.90909090909090906,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001.0,349.0,153
1,154,77,1027.0,351.0,1.1794743881062064,0.77093240800678919,1.0,0.64166666666666672,0.7146598252330808,12.905359469781633,12.727922061357855,4.0,1.7783645622528965,1.4142135623730951,8.003675626198989,8.2196424057873667,23.96337823479471,36.796000000000006,0.850828729281768,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1028.1818181818182,351.35064935064935,154
1,155,34,693.0,350.0,1.0231117943707857,0.42559236874462081,1.0,0.69387755102040816,0.885335219616046,7.060674501672759,6.324555320336759,2.8284271247461903,1.5027347130396942,1.4142135623730951,5.547001962252291,6.3893101825745964,18.222220878293555,21.968000000000004,0.89473684210526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,693.64705882352939,350.47058823529414,155
1,156,88,549.0,348.0,1.0690428513524541,0.62863897220440534,1.0,0.61111111111111116,0.77830188759414776,12.292586884427195,11.704699910719626,4.4721359549995796,2.0360835336613565,2.0,8.4333831419847272,9.5599112522498473,38.460633884544492,37.69400000000001,0.91666666666666663,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,549.4545454545455,348.84090909090907,156
1,157,64,727.0,351.0,0.99737513352339535,0.23226874582920218,1.0,0.79012345679012341,0.88532625156809341,9.2127343390848679,8.6023252670426267,4.4721359549995796,1.8919039554659578,1.7071067811865475,8.0,8.9607812439085937,-62.963097636081578,30.140000000000004,0.90780141843971629,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727.0625,350.84375,157
1,158,64,710.0,352.0,0.9974230704230167,0.25331701881492369,1.0,0.79012345679012341,0.99839833154644453,9.2372385114369013,8.6023252670426267,4.2426406871192848,1.907673463373877,1.7071067811865475,7.7781745930520225,8.9359504596110533,-45.0,28.382000000000009,0.92086330935251803,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709.828125,351.828125,158
1,159,84,906.0,352.0,0.99807306289641806,0.21989005689780947,1.0,0.83999999999999997,0.93756319361763318,10.529012699167973,10.295630140987001,5.0,2.1077674119913938,2.0,9.0,10.271311536779999,1.1929720151943637,33.554000000000009,0.93333333333333335,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,906.41666666666663,351.58333333333331,159
1,160,39,482.0,353.0,1.0217233175382983,0.4676200193789351,1.0,0.79591836734693877,0.87061354358123277,7.628987939808539,7.2111025509279782,3.1622776601683795,1.5404387774011457,1.4142135623730951,5.8137767414994528,6.7434881705233378,65.844529242694335,23.726000000000003,0.89655172413793105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,482.25641025641028,353.05128205128204,160
1,161,128,492.0,353.0,1.0122565447996219,0.20048712278292546,1.0,0.75739644970414199,0.81402402411697983,13.038721915569564,13.416407864998739,6.0,2.4314132010418601,2.0,11.926054218842426,12.773988105614595,8.4270571563423484,44.452000000000012,0.90459363957597172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491.46875,353.1015625,161
1,162,24,545.0,352.0,2.7270769562411399,0.9806135140540333,1.0,0.33333333333333331,0.45322762104735625,12.746536308161915,10.63014581273465,1.4142135623730951,1.1035533905932737,1.0,2.0,2.4977076483128005,39.296723708013801,25.796000000000006,0.88888888888888884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,546.0,352.5,162
1,163,77,417.0,354.0,1.0299825467572035,0.6018275968777026,1.0,0.77777777777777779,0.8594329274828304,11.181072266125568,10.440306508910551,4.4721359549995796,1.9798895633206552,2.0,8.0,8.9294954099404169,-81.592883743498604,33.554000000000009,0.92215568862275454,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,416.7012987012987,354.76623376623377,163
1,164,6,894.0,354.0,0.98901990946345331,0.66563589668159162,1.0,0.66666666666666663,0.68597310694761049,3.2141264802825806,2.2360679774997898,1.4142135623730951,1.0690355937288492,1.0,1.4142135623730951,2.3986275740666074,44.999999999999986,10.484,0.92307692307692313,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,894.16666666666663,354.16666666666669,164
1,165,146,918.0,355.0,1.0802649357039558,0.64669195484259245,1.0,0.70192307692307687,0.68386483965062828,16.000483137862354,16.643316977093239,5.8309518948453007,2.3966341874304669,2.0,11.627553482998906,12.204388998220784,-32.023395395009402,51.796000000000014,0.87951807228915657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918.79452054794524,353.91780821917808,165
1,166,39,928.0,353.0,1.1403559233482594,0.80082568871550663,1.0,0.61904761904761907,0.70414003746303988,9.2187916147643101,8.5440037453175304,2.8284271247461903,1.5122905066851866,1.4142135623730951,4.919349550499537,5.5211112571610794,-63.840705479605226,26.382000000000005,0.91764705882352937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,927.17948717948718,354.30769230769232,166
1,167,30,1025.0,357.0,1.5405439530936609,0.87556644069929424,1.0,0.55555555555555558,0.57731565959521169,9.8580249561388964,8.5440037453175304,2.0,1.2357022603955159,1.0,4.919349550499537,4.7623893887063993,-16.929134612215542,25.554000000000006,0.78947368421052633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1027.0666666666666,356.80000000000001,167
1,168,78,506.0,356.0,1.0069472027967892,0.43061686203302174,1.0,0.78000000000000003,0.84950221006821847,10.572019380878183,10.0,5.0,2.041541460216123,2.0,8.8543774484714621,9.5416157074719425,-29.212515755312211,33.968000000000004,0.91764705882352937,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,506.23076923076923,356.10256410256409,168
1,169,95,804.0,356.0,0.99981335058581311,0.34879514440040355,1.0,0.78512396694214881,0.93167506101151154,11.417206773989676,10.816653826391969,5.3851648071345037,2.1980386609282458,2.0,9.8386991009990741,10.700194659553521,-51.21350345659129,35.796000000000006,0.92233009708737868,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,804.02105263157898,355.90526315789475,169
1,170,81,870.0,356.0,1.0050665698795109,0.41128176973196667,1.0,0.81000000000000005,0.91341928642586889,10.713617928549285,10.295630140987001,5.0,2.1007284863504356,2.0,9.0,9.7655512236504798,-18.768872364694456,33.382000000000005,0.93641618497109824,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,869.40740740740739,356.02469135802471,170
1,171,4,952.0,356.0,1.0799224746714913,0.78062525907047098,1.0,0.66666666666666663,1.1346011744716284,2.9163560569343252,2.0,1.0,1.0,1.0,1.0,1.8227206805499552,0.0,6.6559999999999988,1.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,951.0,356.25,171
1,172,155,1005.0,357.0,1.0333385905935648,0.60492928267294366,1.0,0.74519230769230771,0.84405690400247413,15.863695221198462,15.811388300841896,6.4031242374328485,2.6222450203222873,2.2360679774997898,12.0,12.631930525955246,60.43226634182048,48.038000000000011,0.92814371257485029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.6903225806452,356.56774193548387,172
1,173,34,522.0,358.0,1.0039284482263329,0.48726945289728657,1.0,0.80952380952380953,0.89100446053029825,7.1058439679901948,6.4031242374328485,3.0,1.512827235113448,1.2071067811865475,5.0,6.2051901163449532,2.0047507707196304,21.898000000000003,0.90666666666666662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,522.17647058823525,358.35294117647061,173
1,174,59,1030.0,361.0,1.035577262758262,0.61149442750706384,1.0,0.72839506172839508,0.88353722544053437,9.8619498395222873,9.2195444572928871,4.0,1.7866861452304856,1.4142135623730951,7.0710678118654755,7.8032553631285966,-30.231453797401358,28.968000000000011,0.9007633587786259,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030.0677966101696,361.0,174
1,175,208,542.0,360.0,1.0735344955051898,0.53909028142428705,1.0,0.57617728531855961,0.69445492920739649,18.29533134703102,18.439088914585774,7.0710678118654755,2.7793426395100491,2.2360679774997898,14.851335366294917,15.409205964521778,3.5818251406191841,61.350000000000023,0.89270386266094426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542.86057692307691,359.68269230769232,175
1,176,105,562.0,361.0,1.1018350071039258,0.657469230490211,1.0,0.63636363636363635,0.64355597488990413,13.780376684518373,14.560219778561036,4.4721359549995796,2.0656639299828146,2.0,10.0,10.383257432764811,-26.312701723847159,45.280000000000008,0.88235294117647056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561.57142857142856,361.05714285714288,176
1,177,72,572.0,360.0,1.234625173608874,0.82949836991029058,1.0,0.59999999999999998,0.61193387210627315,13.215523364095818,12.529964086141668,3.6055512754639891,1.7559697540342121,1.4142135623730951,7.0710678118654755,7.3809905278321724,-41.050525400639245,38.452000000000012,0.92903225806451617,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,570.90277777777783,360.90277777777777,177
1,178,172,619.0,362.0,1.027421501311707,0.56187539103953554,1.0,0.72268907563025209,0.80347579777222833,16.407739188608623,16.492422502470642,6.7082039324993694,2.7229785757701865,2.2360679774997898,12.965338406690355,13.572840919573114,9.9262384219036175,51.866000000000014,0.91489361702127658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618.20348837209303,362.11627906976742,178
1,179,31,628.0,360.0,1.1553586355855723,0.80983552339024933,1.0,0.77500000000000002,0.78251839473470908,8.3287534205689049,7.6157731058639087,2.8284271247461903,1.410366108120592,1.0,4.0,4.8861214202510368,-72.22131815997254,22.312000000000001,0.9538461538461539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,627.80645161290317,360.93548387096774,179
1,180,112,637.0,362.0,1.0426328775595632,0.36583287406381704,1.0,0.77777777777777779,0.75380559059788166,12.689929784720965,12.806248474865697,5.3851648071345037,2.1946232946793223,2.0,11.0,11.810270982213687,-78.753890408260546,43.210000000000015,0.88537549407114624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636.29464285714289,362.20535714285717,180
1,181,3,837.0,362.0,0.93084226773030909,0.80439877958385209,1.0,0.75,1.6173223787725053,2.398627574066607,1.4142135623730951,1.0,1.0,1.0,0.70710678118654757,1.425,45.000000000000007,4.8279999999999994,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837.33333333333337,362.66666666666669,181
1,182,21,629.0,366.0,1.6065849052371521,0.8972737675563186,1.0,0.4375,0.43163974663164495,8.5727020244511642,7.6157731058639087,2.0,1.1462413243745466,1.0,3.0508510792387602,3.7846298438483901,-62.987583838949483,24.725999999999999,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,629.76190476190482,364.38095238095241,182
1,183,106,472.0,364.0,1.0019936912130865,0.26635758634195228,1.0,0.73611111111111116,0.92061994829376304,11.907974852017594,11.401754250991379,5.3851648071345037,2.2621484584084635,2.0,10.606601717798213,11.477790739577003,46.709506217561312,38.038000000000011,0.90212765957446805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471.70754716981133,364.42452830188677,183
1,184,50,502.0,364.0,1.0040027466048402,0.38068602683817632,1.0,0.78125,0.85302190111965959,8.3790217707190884,7.810249675906654,4.0,1.7455004548271011,1.4142135623730951,7.0,7.7481179438351901,-18.043033561344195,27.140000000000004,0.91743119266055051,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501.69999999999999,363.98000000000002,184
1,185,17,575.0,362.0,4.5221541311188718,0.99261546178458326,1.0,0.20987654320987653,0.35232347469572289,13.959786868908562,11.313708498984761,1.0,1.0,1.0,1.2493900951088486,1.6933713467444484,-40.454861539588848,24.624000000000009,0.97142857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,573.0,364.0,185
1,186,46,654.0,362.0,1.1057027320485646,0.7287153284117962,1.0,0.63888888888888884,0.74817482321102269,9.4753650075970572,8.9442719099991592,3.1622776601683795,1.5991824715844185,1.4142135623730951,5.6568542494923806,6.4888885938616143,-31.836149370485575,27.796000000000003,0.92000000000000004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654.23913043478262,362.0,186
1,187,35,667.0,365.0,1.0313949432520093,0.61161438947121738,1.0,0.7142857142857143,1.0003774476319316,7.6049477556101861,6.7082039324993694,2.8284271247461903,1.5069503366634993,1.4142135623730951,4.9497474683058327,6.0167001535036775,48.675072977297773,20.968000000000004,0.92105263157894735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,666.11428571428576,364.68571428571431,187
1,188,18,1026.0,366.0,1.0105671841794328,0.58201413150364378,1.0,0.71999999999999997,0.91463080926348073,5.3709162198634592,4.4721359549995796,2.0,1.258714124971799,1.0,3.5355339059327378,4.3675145129307511,31.586062994842724,15.725999999999999,0.87804878048780488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1026.8333333333333,366.27777777777777,188
1,189,103,676.0,367.0,1.0041808082401587,0.37310905266987804,1.0,0.78030303030303028,0.96497383575160223,11.965910422042729,11.704699910719626,5.3851648071345037,2.2649154391946085,2.0,10.0,11.101822049009177,0.42625053383497041,36.624000000000009,0.92376681614349776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675.64077669902917,367.10679611650488,189
1,190,55,690.0,366.0,1.0974567394538766,0.69661632292603615,1.0,0.67901234567901236,0.85799856617272596,10.155961854748481,9.4339811320566032,3.6055512754639891,1.6963079122334397,1.4142135623730951,6.3639610306789276,7.2863325202496432,-41.237292268528186,28.382000000000005,0.92436974789915971,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690.41818181818178,366.38181818181818,190
1,191,4,584.0,368.0,0.78539816339744828,0.0,1.0,1.0,0.78539816339744828,2.0900000000000003,1.4142135623730951,1.0,1.0,1.0,1.0,2.0900000000000003,0.0,8.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584.5,367.5,191
1,192,37,540.0,370.0,1.4448609649582032,0.90524118796022124,1.0,0.51388888888888884,0.64754752806937343,10.826224470272747,9.2195444572928871,2.2360679774997898,1.3536866901008133,1.0,3.8829013735766038,4.6000421596494796,35.929117635473418,26.796000000000006,0.89156626506024095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,538.29729729729729,368.56756756756755,192
1,193,164,576.0,371.0,1.0298999356339924,0.45398621785473653,1.0,0.64313725490196083,0.86059095470314451,15.545703475556003,16.763054614240211,6.7082039324993694,2.6626114406744135,2.2360679774997898,12.727922061357855,13.851357136133208,-62.205800674080862,48.936000000000021,0.90109890109890112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576.06707317073176,370.29878048780489,193
1,194,163,656.0,371.0,1.0423790971047975,0.57942908778421709,1.0,0.63671875,0.7357360647850989,16.187035931141104,15.524174696260024,6.324555320336759,2.5710901091917995,2.2360679774997898,12.969194269498781,13.1928010415591,-39.400345044281181,52.764000000000024,0.88346883468834692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657.08588957055213,369.99386503067484,194
1,195,96,1082.0,370.0,1.0208784178637089,0.51457054920135314,1.0,0.66666666666666663,0.84136072655436511,12.064374555280803,11.704699910719626,5.0,2.1418713762659047,2.0,9.6039207679804957,10.344574376716052,-22.765572854740878,37.866000000000014,0.90140845070422537,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1082.71875,370.17708333333331,195
1,196,68,695.0,372.0,1.0260492442491551,0.53581906143663238,1.0,0.68000000000000005,0.8236398049632021,10.261398602291667,9.4868329805051381,4.1231056256176606,1.8864121556956532,1.4142135623730951,7.7658027471532076,8.6640357555711258,-25.233091419634846,32.210000000000008,0.89473684210526316,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694.76470588235293,371.54411764705884,196
1,197,39,1091.0,370.0,1.1537020915018819,0.7676123422557185,1.0,0.6964285714285714,0.87061354358123255,9.0999291123771968,8.6023252670426267,3.0,1.4923091799066008,1.0,5.1994694689574521,5.8322757766963331,-64.625433160364523,23.726000000000006,0.90697674418604646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1091.3076923076924,369.97435897435895,197
1,198,136,939.0,372.0,0.99956723437630501,0.29780970166035808,1.0,0.80473372781065089,0.96708507456009252,13.521492253507976,13.038404810405298,6.324555320336759,2.5587430453519637,2.2360679774997898,12.0,12.907958019615318,-26.238490652861628,42.038000000000011,0.93793103448275861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,939.16911764705878,372.11029411764707,198
1,199,156,1100.0,374.0,1.037504035959026,0.55178314520863547,1.0,0.65546218487394958,0.72873386309574173,15.654771989188657,16.124515496597098,6.324555320336759,2.5568421401453212,2.2360679774997898,12.074767078498866,13.055886130049748,26.012413995979898,51.866000000000021,0.89142857142857146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1099.5448717948718,373.96153846153845,199
1,200,276,913.0,375.0,1.0011684429664436,0.27434522140823908,1.0,0.80701754385964908,0.9112406555849687,19.169233943936607,18.973665961010276,8.9442719099991592,3.4407378495279914,3.0,17.0,18.433734782919778,-15.072040240506672,61.694000000000017,0.94682675814751283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,913.24637681159425,375.46739130434781,200
1,201,55,1042.0,375.0,0.99851191297868136,0.39660723323277242,1.0,0.76388888888888884,0.92181171105885806,8.7887506183110755,8.2462112512353212,4.0,1.8188345776139558,1.4142135623730951,7.0,8.0679711181640759,-31.560316718178925,27.382000000000005,0.91666666666666663,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1042.3090909090909,374.61818181818182,201
1,202,22,850.0,376.0,0.98189522456300071,0.42478360005624993,1.0,0.88,1.0174365456317345,5.5840596674710916,5.0,2.8284271247461903,1.3668667187211581,1.0,4.0,5.055220852854327,-44.999999999999908,16.483999999999998,0.93617021276595747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,849.90909090909088,376.09090909090907,202
1,203,312,1014.0,377.0,1.1313482114872608,0.77724646669280373,1.0,0.68421052631578949,0.7960905777852616,25.42325432917675,25.495097567963924,8.4852813742385695,3.2835028977683489,3.0,15.556349186104045,15.996216468530614,57.133254958299922,70.17800000000004,0.9411764705882355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.9647435897435,376.09615384615387,203
1,204,76,1077.0,378.0,1.0144964831842171,0.40246054060936454,1.0,0.69090909090909092,0.87497563300175796,10.408539576497644,10.04987562112089,4.4721359549995796,1.9883409059873818,2.0,8.4852813742385695,9.5283657251278537,37.98848931740153,33.038000000000004,0.90476190476190477,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1076.9078947368421,377.75,204
1,205,319,532.0,378.0,1.0225343528091084,0.35484668951169757,1.0,0.65909090909090906,0.75211359493250562,21.098250935685538,21.377558326431949,8.9442719099991592,3.4386312267130767,3.0,19.230184606498192,19.725271777355129,-86.823285916985441,73.006000000000029,0.89230769230769236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532.37617554858934,378.94043887147336,205
1,206,4,1119.0,379.0,0.78539816339744828,0.0,1.0,1.0,0.78539816339744828,2.0900000000000003,1.4142135623730951,1.0,1.0,1.0,1.0,2.0900000000000003,0.0,8.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1119.5,378.5,206
