
"Name","ID","Volume (µm³)","Min (roGFP 470)","Max (roGFP 470)","Mean (roGFP 470)","Sum (roGFP 470)","Standard Deviation (roGFP 470)","Min (mCherry double)","Max (mCherry double)","Mean (mCherry double)","Sum (mCherry double)","Standard Deviation (mCherry double)","Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))","Min (mCherry double (DCI: 60 its, double mCherry 610))","Max (mCherry double (DCI: 60 its, double mCherry 610))","Mean (mCherry double (DCI: 60 its, double mCherry 610))","Sum (mCherry double (DCI: 60 its, double mCherry 610))","Standard Deviation (mCherry double (DCI: 60 its, double mCherry 610))","Centroid X (µm)","Centroid Y (µm)","Centroid Z (µm)","Item Name","Population","Type","Min (Trans)","Max (Trans)","Mean (Trans)","Sum (Trans)","Standard Deviation (Trans)","Min (Trans (bg corrected))","Max (Trans (bg corrected))","Mean (Trans (bg corrected))","Sum (Trans (bg corrected))","Standard Deviation (Trans (bg corrected))","Number of contained Mito","Compartment ROIs ID"
"ROIs 1","1","258.72","572","1010","753.71","1.64e+08","56.15","179","476","253.33","55045333","29.72","474.57","2656.1","755.2","1.64e+08","109.82","56.61","2616.1","252.87","54946404","79.67","N/A","N/A","N/A","GTY030 36C","ROIs","Object","1247","3175","1931.68","19987107","287.62","1638","4227","2623.72","27147625","373.3","3","N/A"
"Mito 30","32","0.0655","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","974.01","1627.08","1327.99","73039.52","146.53","N/A","N/A","N/A","N/A","N/A","34.73","46.36","2.09","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 35","37","3.48","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","663.97","2656.1","1103.08","3226518.75","238.76","N/A","N/A","N/A","N/A","N/A","34.92","48.46","3.5","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 79","81","0.0119","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","911.34","964.47","936.74","9367.45","19.37","N/A","N/A","N/A","N/A","N/A","34.4","48.32","6","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"ROIs 2","2","0.9","622","876","723.98","547328","39.84","202","286","241.59","182645","14.79","498.12","897.67","696.14","526283.56","75.48","152.06","326.69","233.52","176542.83","30.26","N/A","N/A","N/A","GTY030 36C","ROIs","Object","1674","2129","1904.61","68566","130.3","2270","2916","2591.75","93303","182.15","0","N/A"
