
"Name","ID","Volume (µm³)","Min (roGFP 470)","Max (roGFP 470)","Mean (roGFP 470)","Sum (roGFP 470)","Standard Deviation (roGFP 470)","Min (mCherry double)","Max (mCherry double)","Mean (mCherry double)","Sum (mCherry double)","Standard Deviation (mCherry double)","Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))","Min (mCherry double (DCI: 60 its, double mCherry 610))","Max (mCherry double (DCI: 60 its, double mCherry 610))","Mean (mCherry double (DCI: 60 its, double mCherry 610))","Sum (mCherry double (DCI: 60 its, double mCherry 610))","Standard Deviation (mCherry double (DCI: 60 its, double mCherry 610))","Centroid X (µm)","Centroid Y (µm)","Centroid Z (µm)","Item Name","Population","Type","Min (Trans)","Max (Trans)","Mean (Trans)","Sum (Trans)","Standard Deviation (Trans)","Min (Trans (bg corrected))","Max (Trans (bg corrected))","Mean (Trans (bg corrected))","Sum (Trans (bg corrected))","Standard Deviation (Trans (bg corrected))","Number of contained Mito","Compartment ROIs ID"
"ROIs 1","1","268.95","550","1256","734.87","1.66e+08","64.62","182","724","254.9","57576193","44.36","440.55","2953.11","737.02","1.66e+08","145.05","60.21","4473.45","254","57372956","121.51","N/A","N/A","N/A","GTY030 36C","ROIs","Object","1459","2829","2034.65","21884684","211.98","1823","3596","2607.34","28044598","266.75","4","N/A"
"Mito 15","17","0.111","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","743.89","978.33","873.36","81222.73","50.22","N/A","N/A","N/A","N/A","N/A","72.39","56","1.48","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 38","40","0.025","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","705.15","835.82","776.58","16308.17","31.95","N/A","N/A","N/A","N/A","N/A","70.52","57.81","2.07","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 69","71","0.0191","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","691.05","862.91","768.66","12298.57","56.34","N/A","N/A","N/A","N/A","N/A","72.6","56.63","4.95","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 109","111","7.64","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","611.03","2953.11","1222.26","7838325.5","424.61","N/A","N/A","N/A","N/A","N/A","71.59","56.97","3.91","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"ROIs 2","2","1.33","651","878","745.15","829355","35.29","203","310","245.5","273247","16.26","526.01","1002.49","752.56","837593.81","80.03","127.1","311.66","235.25","261829.38","38.92","N/A","N/A","N/A","GTY030 36C","ROIs","Object","1680","1921","1777.13","94188","56.07","2121","2442","2269.32","120274","69.56","0","N/A"
