
"Name","ID","Volume (µm³)","Min (roGFP 470)","Max (roGFP 470)","Mean (roGFP 470)","Sum (roGFP 470)","Standard Deviation (roGFP 470)","Min (mCherry double)","Max (mCherry double)","Mean (mCherry double)","Sum (mCherry double)","Standard Deviation (mCherry double)","Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))","Min (mCherry double (DCI: 60 its, double mCherry 610))","Max (mCherry double (DCI: 60 its, double mCherry 610))","Mean (mCherry double (DCI: 60 its, double mCherry 610))","Sum (mCherry double (DCI: 60 its, double mCherry 610))","Standard Deviation (mCherry double (DCI: 60 its, double mCherry 610))","Centroid X (µm)","Centroid Y (µm)","Centroid Z (µm)","Item Name","Population","Type","Min (Trans)","Max (Trans)","Mean (Trans)","Sum (Trans)","Standard Deviation (Trans)","Min (Trans (bg corrected))","Max (Trans (bg corrected))","Mean (Trans (bg corrected))","Sum (Trans (bg corrected))","Standard Deviation (Trans (bg corrected))","Number of contained Mito","Compartment ROIs ID"
"ROIs 1","1","366.42","574","1035","762.65","2.35e+08","49.72","185","557","268.15","82518121","30.87","462.47","1656.14","750.67","2.31e+08","105.61","32.39","4094.43","267.09","82194152","121.22","N/A","N/A","N/A","GTY030 36C 2","ROIs","Object","1506","3352","2015.85","29540228","208.26","1898","4289","2576.87","37761386","267.68","34","N/A"
"Mito 13","15","0.0143","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","865.63","1001.55","949.65","11395.85","37.39","N/A","N/A","N/A","N/A","N/A","8.79","20.91","1.6","GTY030 36C 2","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 14","16","0.0214","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","733.73","867.61","800.37","14406.65","33.13","N/A","N/A","N/A","N/A","N/A","11.93","21.72","1.42","GTY030 36C 2","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 23","25","0.0202","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","846.22","966.28","897.3","15254.16","29.41","N/A","N/A","N/A","N/A","N/A","8.46","21.13","1.98","GTY030 36C 2","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 28","30","0.45","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","670.11","1298.72","972.92","367762.41","131.22","N/A","N/A","N/A","N/A","N/A","5.04","22.04","2.65","GTY030 36C 2","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 37","39","2.54","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","590.54","1656.14","984.3","2098533.5","191.81","N/A","N/A","N/A","N/A","N/A","11.03","20.5","2.85","GTY030 36C 2","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 46","48","7.66","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","539.68","1612.93","905.64","5829622.5","168.7","N/A","N/A","N/A","N/A","N/A","8.52","21.86","2.89","GTY030 36C 2","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 47","49","0.0238","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","787.16","855.04","827.63","16552.66","20.31","N/A","N/A","N/A","N/A","N/A","9.93","22.23","2.7","GTY030 36C 2","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 59","61","0.0131","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","652.15","720.27","683.29","7516.15","23.49","N/A","N/A","N/A","N/A","N/A","5.73","23.76","4.36","GTY030 36C 2","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 60","62","3.14","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","604.99","1650.81","1023.99","2698224.25","203.51","N/A","N/A","N/A","N/A","N/A","4.82","23.86","2.52","GTY030 36C 2","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 65","67","0.0119","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","752.88","859.53","812.02","8120.23","39.13","N/A","N/A","N/A","N/A","N/A","8.18","22.75","4.95","GTY030 36C 2","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 72","74","0.0155","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","715.22","831.44","779.05","10127.61","36.15","N/A","N/A","N/A","N/A","N/A","8.91","21.99","5.49","GTY030 36C 2","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 78","80","0.0286","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","792.83","904.08","837.52","20100.49","29.74","N/A","N/A","N/A","N/A","N/A","9.57","20.85","5.95","GTY030 36C 2","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 79","81","0.0417","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","766.65","855.79","805.22","28182.87","23.2","N/A","N/A","N/A","N/A","N/A","8.65","21.05","5.99","GTY030 36C 2","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 80","82","0.0119","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","858.72","899.76","882.8","8827.99","11.71","N/A","N/A","N/A","N/A","N/A","8.98","22.4","5.7","GTY030 36C 2","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 81","83","0.0119","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","823.62","860.05","843.44","8434.44","11.49","N/A","N/A","N/A","N/A","N/A","7.16","22.77","5.85","GTY030 36C 2","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 82","84","0.0179","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","821.92","863.15","839.26","12588.92","10.04","N/A","N/A","N/A","N/A","N/A","8.52","23.47","5.98","GTY030 36C 2","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 100","102","0.0167","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","803.02","873.04","853.8","11953.26","16.6","N/A","N/A","N/A","N/A","N/A","10.45","19.87","6","GTY030 36C 2","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 101","103","0.0417","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","762.13","906.05","842.99","29504.78","39.98","N/A","N/A","N/A","N/A","N/A","11.06","20.84","6","GTY030 36C 2","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 102","104","0.0262","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","813.65","884.38","850.45","18709.86","20.41","N/A","N/A","N/A","N/A","N/A","7.84","20.67","6","GTY030 36C 2","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 103","105","0.0131","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","797.89","859.19","833.25","9165.76","21.27","N/A","N/A","N/A","N/A","N/A","9.97","20.93","6","GTY030 36C 2","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 104","106","0.0143","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","788.95","833.96","813.2","9758.4","13.83","N/A","N/A","N/A","N/A","N/A","7.52","21.05","6","GTY030 36C 2","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 105","107","0.0191","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","812.39","910.76","869.99","13919.85","28.71","N/A","N/A","N/A","N/A","N/A","8.12","21.26","6","GTY030 36C 2","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 106","108","0.292","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","725.81","924.86","858.27","210275.34","29.98","N/A","N/A","N/A","N/A","N/A","9.6","21.67","5.91","GTY030 36C 2","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 107","109","0.0119","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","805.82","851.1","825.7","8257","16.95","N/A","N/A","N/A","N/A","N/A","10.35","21.95","6","GTY030 36C 2","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 108","110","0.249","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","698.73","909.42","839.51","175458.11","36.46","N/A","N/A","N/A","N/A","N/A","7.49","21.97","5.66","GTY030 36C 2","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 109","111","0.0286","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","803.91","852.53","824.63","19791.21","16.36","N/A","N/A","N/A","N/A","N/A","10.66","22.23","6","GTY030 36C 2","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 110","112","0.0262","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","788.58","955.7","869.08","19119.75","43.84","N/A","N/A","N/A","N/A","N/A","10.92","22.47","6","GTY030 36C 2","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 111","113","0.0179","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","815.05","922.24","877.1","13156.52","33.87","N/A","N/A","N/A","N/A","N/A","8.77","22.59","6","GTY030 36C 2","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 112","114","0.0179","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","792.54","951.35","859.43","12891.49","52.77","N/A","N/A","N/A","N/A","N/A","9.81","22.63","6","GTY030 36C 2","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 113","115","0.0286","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","802.83","877.6","837.84","20108.11","18.01","N/A","N/A","N/A","N/A","N/A","9.1","22.84","6","GTY030 36C 2","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 114","116","0.0214","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","753.08","893.12","825.41","14857.34","40.98","N/A","N/A","N/A","N/A","N/A","10.28","22.99","6","GTY030 36C 2","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 115","117","0.0131","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","821.53","888.11","861.82","9479.99","22.79","N/A","N/A","N/A","N/A","N/A","9.48","23.22","6","GTY030 36C 2","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 116","118","0.0167","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","820.36","888.23","857.86","12009.99","22.69","N/A","N/A","N/A","N/A","N/A","9.04","23.44","6","GTY030 36C 2","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 117","119","0.0119","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","869.37","901.6","886.24","8862.37","9.35","N/A","N/A","N/A","N/A","N/A","5.83","23.79","6","GTY030 36C 2","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"ROIs 2","2","1.65","644","920","773.55","1072134","37.93","214","348","269.95","374147","21.14","593.62","992.92","768.16","1064664","86","133.24","403.85","249.45","345735.88","49.05","N/A","N/A","N/A","GTY030 36C 2","ROIs","Object","1995","2199","2102.44","138761","49.13","2525","2785","2683.73","177126","52.63","0","N/A"
