
"Name","ID","Volume (µm³)","Min (roGFP 470)","Max (roGFP 470)","Mean (roGFP 470)","Sum (roGFP 470)","Standard Deviation (roGFP 470)","Min (mCherry double)","Max (mCherry double)","Mean (mCherry double)","Sum (mCherry double)","Standard Deviation (mCherry double)","Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))","Min (mCherry double (DCI: 60 its, double mCherry 610))","Max (mCherry double (DCI: 60 its, double mCherry 610))","Mean (mCherry double (DCI: 60 its, double mCherry 610))","Sum (mCherry double (DCI: 60 its, double mCherry 610))","Standard Deviation (mCherry double (DCI: 60 its, double mCherry 610))","Centroid X (µm)","Centroid Y (µm)","Centroid Z (µm)","Item Name","Population","Type","Min (Trans)","Max (Trans)","Mean (Trans)","Sum (Trans)","Standard Deviation (Trans)","Min (Trans (bg corrected))","Max (Trans (bg corrected))","Mean (Trans (bg corrected))","Sum (Trans (bg corrected))","Standard Deviation (Trans (bg corrected))","Number of contained Mito","Compartment ROIs ID"
"ROIs 1","1","288.88","547","988","705.61","1.71e+08","47.06","183","608","262.34","63646741","38","411.31","2031.86","708.36","1.72e+08","101.49","114.55","2889.28","264.17","64090192","106.86","N/A","N/A","N/A","GTY030 36C 5","ROIs","Object","1293","4006","2093","24180387","430.49","1605","4972","2600.69","30045794","531.35","19","N/A"
"Mito 10","12","0.0119","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","662.18","745.07","702.66","7026.64","23.25","N/A","N/A","N/A","N/A","N/A","72.5","19.15","1.5","GTY030 36C 5","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 20","22","0.0119","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","695.04","810.79","741.71","7417.09","39.57","N/A","N/A","N/A","N/A","N/A","74.76","16.25","2.31","GTY030 36C 5","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 25","27","0.0155","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","768.6","890.66","815.36","10599.66","30.57","N/A","N/A","N/A","N/A","N/A","73.42","16.35","2.49","GTY030 36C 5","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 46","48","0.106","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","641.43","855.49","755.26","67217.8","46.78","N/A","N/A","N/A","N/A","N/A","70.6","18.8","5.91","GTY030 36C 5","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 52","54","3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","472.55","1479.82","834.93","2106540.25","151.83","N/A","N/A","N/A","N/A","N/A","75.49","12.81","3.15","GTY030 36C 5","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 54","56","0.0179","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","698.4","797.25","763.39","11450.78","30.36","N/A","N/A","N/A","N/A","N/A","74.17","15.01","5.96","GTY030 36C 5","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 58","60","0.113","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","625.35","910.91","743.58","70639.84","61.78","N/A","N/A","N/A","N/A","N/A","71.24","19.59","5.97","GTY030 36C 5","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 71","73","0.0262","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","727.8","834.73","780.49","17170.87","29.51","N/A","N/A","N/A","N/A","N/A","75.82","12.83","5.99","GTY030 36C 5","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 77","79","0.025","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","777.47","954.7","856.07","17977.52","58.75","N/A","N/A","N/A","N/A","N/A","73.05","14.96","6","GTY030 36C 5","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 81","83","0.0321","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","647.1","795.35","733.06","19792.5","41.07","N/A","N/A","N/A","N/A","N/A","70.38","15.67","6","GTY030 36C 5","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 83","85","0.0119","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","648.43","792.33","743.6","7436.02","46.42","N/A","N/A","N/A","N/A","N/A","75.18","15.73","6","GTY030 36C 5","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 84","86","0.0214","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","770.32","847.51","800.29","14405.29","20.07","N/A","N/A","N/A","N/A","N/A","74.58","16.21","6","GTY030 36C 5","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 87","89","0.0143","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","759.07","835.4","792.01","9504.14","22.97","N/A","N/A","N/A","N/A","N/A","70.27","16.74","6","GTY030 36C 5","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 88","90","0.0179","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","750.99","883.64","825.04","12375.59","38.11","N/A","N/A","N/A","N/A","N/A","70.51","17.32","6","GTY030 36C 5","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 89","91","0.0143","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","674.28","750.02","707.9","8494.84","20.73","N/A","N/A","N/A","N/A","N/A","70.1","17.36","6","GTY030 36C 5","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 91","93","25.17","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","502.14","2031.86","869.78","18383666","163.16","N/A","N/A","N/A","N/A","N/A","72.26","17.23","3.55","GTY030 36C 5","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 92","94","0.0155","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","738.17","839.23","793.33","10313.24","30.4","N/A","N/A","N/A","N/A","N/A","74.14","18.2","6","GTY030 36C 5","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 93","95","0.0333","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","675.26","797.68","734.74","20572.72","36.45","N/A","N/A","N/A","N/A","N/A","73.53","18.38","5.96","GTY030 36C 5","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 96","98","0.0988","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","697.6","874.89","762.01","63246.57","35.3","N/A","N/A","N/A","N/A","N/A","72.12","19.53","5.99","GTY030 36C 5","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"ROIs 2","2","1.35","631","878","725.86","823128","34.53","208","321","258.13","292714","17.38","501.13","950.45","724.41","821479.81","73.69","168.5","316.87","237.8","269662.25","28.88","N/A","N/A","N/A","GTY030 36C 5","ROIs","Object","1898","2312","2152.7","116246","93.52","2326","2841","2660.44","143664","120.65","0","N/A"
