
"Name","ID","Volume (µm³)","Min (roGFP 470)","Max (roGFP 470)","Mean (roGFP 470)","Sum (roGFP 470)","Standard Deviation (roGFP 470)","Min (mCherry double)","Max (mCherry double)","Mean (mCherry double)","Sum (mCherry double)","Standard Deviation (mCherry double)","Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))","Min (mCherry double (DCI: 60 its, double mCherry 610))","Max (mCherry double (DCI: 60 its, double mCherry 610))","Mean (mCherry double (DCI: 60 its, double mCherry 610))","Sum (mCherry double (DCI: 60 its, double mCherry 610))","Standard Deviation (mCherry double (DCI: 60 its, double mCherry 610))","Centroid X (µm)","Centroid Y (µm)","Centroid Z (µm)","Item Name","Population","Type","Min (Trans)","Max (Trans)","Mean (Trans)","Sum (Trans)","Standard Deviation (Trans)","Min (Trans (bg corrected))","Max (Trans (bg corrected))","Mean (Trans (bg corrected))","Sum (Trans (bg corrected))","Standard Deviation (Trans (bg corrected))","Number of contained Mito","Compartment ROIs ID"
"Mito 22","24","0.0131","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","695.12","834.58","760.5","8365.48","42.08","N/A","N/A","N/A","N/A","N/A","8.05","21.06","1.45","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 23","25","0.0119","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","743.1","864.05","791.69","7916.87","37.29","N/A","N/A","N/A","N/A","N/A","6.3","21.18","1.2","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 31","33","0.0119","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","796.12","897.46","853.36","8533.58","34.94","N/A","N/A","N/A","N/A","N/A","7.09","12.99","1.68","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 33","35","0.025","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","804.44","871.09","842.33","17688.9","17.43","N/A","N/A","N/A","N/A","N/A","4.79","14.63","1.27","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 34","36","0.025","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","651.08","800.8","712.8","14968.76","42.76","N/A","N/A","N/A","N/A","N/A","9.07","16.34","1.73","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 36","38","0.558","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","720.17","1559.6","1082.09","507501.34","155.09","N/A","N/A","N/A","N/A","N/A","8.96","18.36","1.99","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 37","39","0.0179","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","822.78","905.74","874.86","13122.84","22.91","N/A","N/A","N/A","N/A","N/A","7.85","18.06","1.78","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 39","41","0.0119","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","759.19","975.7","877.19","8771.91","56.27","N/A","N/A","N/A","N/A","N/A","9.17","19.74","1.65","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 40","42","0.0191","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","796.34","929.49","869.5","13911.94","38.2","N/A","N/A","N/A","N/A","N/A","8.49","20.53","1.86","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 41","43","0.0298","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","744.25","875.59","800.79","20019.73","28.75","N/A","N/A","N/A","N/A","N/A","6.26","20.85","1.64","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 64","66","1.15","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","639.9","1251.57","901.73","869268.56","114.39","N/A","N/A","N/A","N/A","N/A","7.02","13.61","2.56","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 67","69","2.49","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","608.36","1463.55","946.7","1983346","171.13","N/A","N/A","N/A","N/A","N/A","5.26","13.81","2.84","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 69","71","0.0226","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","721.81","903.81","797.05","15143.94","57.34","N/A","N/A","N/A","N/A","N/A","7.65","16.81","1.63","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 70","72","0.568","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","588.71","1905.17","1020.49","486775.47","228.22","N/A","N/A","N/A","N/A","N/A","8.85","19.34","2.8","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 72","74","0.0191","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","764.95","823.58","787.01","12592.11","16.68","N/A","N/A","N/A","N/A","N/A","9.51","19.37","1.76","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 73","75","0.0214","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","787.66","885.65","839.26","15106.68","27.53","N/A","N/A","N/A","N/A","N/A","7.74","19.89","1.78","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 120","122","0.031","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","774.31","909.51","837.25","21768.49","37.96","N/A","N/A","N/A","N/A","N/A","7.19","17.59","2.42","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 144","146","0.0119","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","742.93","887.9","824.2","8241.96","43.1","N/A","N/A","N/A","N/A","N/A","6.55","16.95","3.06","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 181","183","0.0452","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","677.62","806.94","739.57","28103.65","33.54","N/A","N/A","N/A","N/A","N/A","6.14","14","4.57","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 190","192","0.0131","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","710.63","773.9","741.5","8156.55","21.38","N/A","N/A","N/A","N/A","N/A","5.58","16.27","5.1","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 206","208","0.0155","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","809.8","864.77","843.9","10970.71","14.91","N/A","N/A","N/A","N/A","N/A","6.14","14.95","5.49","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 207","209","0.0298","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","851.75","975.58","912.6","22815.11","41.46","N/A","N/A","N/A","N/A","N/A","7.15","16.45","5.84","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 230","232","0.0357","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","799.55","908.24","853.7","25611.11","27.8","N/A","N/A","N/A","N/A","N/A","7.63","14.12","5.91","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 233","235","0.0607","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","797.76","921.59","872.99","44522.41","34.22","N/A","N/A","N/A","N/A","N/A","6.72","15.33","5.95","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 234","236","0.0595","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","788.21","904.31","853.44","42671.79","31.21","N/A","N/A","N/A","N/A","N/A","5.9","15.18","5.96","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 237","239","0.0214","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","813.61","971.17","874.81","15746.52","51","N/A","N/A","N/A","N/A","N/A","9.42","17.31","5.88","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 243","245","36.3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","566.22","2413.23","957.22","29179806","195.36","N/A","N/A","N/A","N/A","N/A","6.29","19.19","4.1","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 309","311","0.158","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","717.38","970.33","852.31","113357.59","56.62","N/A","N/A","N/A","N/A","N/A","7.06","13.71","5.88","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 311","313","0.418","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","679.55","942.84","797.26","279838.63","52.04","N/A","N/A","N/A","N/A","N/A","5.38","13.56","5.7","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 314","316","0.0119","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","712.97","845.1","768.34","7683.42","38.43","N/A","N/A","N/A","N/A","N/A","4.57","13.72","6","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 317","319","0.117","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","737.06","971.76","837.86","82110.33","49.3","N/A","N/A","N/A","N/A","N/A","5.21","14.58","5.86","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 319","321","0.0119","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","840.04","878.51","863.15","8631.47","13.82","N/A","N/A","N/A","N/A","N/A","7.82","14.65","6","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 320","322","0.0893","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","812.83","925.72","874.03","65551.96","25.9","N/A","N/A","N/A","N/A","N/A","6.76","14.85","5.99","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 325","327","0.0155","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","804.95","855.99","827.16","10753.12","14.42","N/A","N/A","N/A","N/A","N/A","7.38","15.25","6","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 329","331","0.0369","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","807.17","945.77","876.17","27161.42","41.52","N/A","N/A","N/A","N/A","N/A","8.32","16.1","6","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 330","332","0.025","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","828.98","958.08","899.62","18891.96","33.39","N/A","N/A","N/A","N/A","N/A","8.78","15.93","5.99","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 331","333","0.0119","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","803.23","873.48","835.94","8359.38","24.98","N/A","N/A","N/A","N/A","N/A","9.48","15.88","6","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 336","338","0.0238","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","789.19","933.67","864.75","17295.04","37.68","N/A","N/A","N/A","N/A","N/A","5.04","16.75","6","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 338","340","0.0417","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","745.98","888.82","813.33","28466.6","42.29","N/A","N/A","N/A","N/A","N/A","4.61","17.08","6","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 341","343","0.05","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","809.84","954.17","891.48","37442.1","31.26","N/A","N/A","N/A","N/A","N/A","8.8","17.4","6","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 342","344","0.0286","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","746.61","847.89","802.89","19269.41","27.98","N/A","N/A","N/A","N/A","N/A","4.33","17.34","6","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 346","348","0.0524","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","749.02","907.61","816.06","35906.63","36.76","N/A","N/A","N/A","N/A","N/A","3.97","17.94","6","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 348","350","0.0238","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","795.58","944.33","872.58","17451.55","41.18","N/A","N/A","N/A","N/A","N/A","9.54","17.86","6","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 356","358","0.0155","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","821.36","921.15","864.87","11243.3","32.83","N/A","N/A","N/A","N/A","N/A","9.55","20.08","6","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 361","363","0.0405","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","814.47","928.49","865.19","29416.38","32.11","N/A","N/A","N/A","N/A","N/A","9.41","20.72","6","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"ROIs 2","2","0.475","637","852","735.89","293619","37.56","205","300","242.11","96601","15.43","568.92","924.84","727.73","290364.81","67.16","139.33","349.2","233.49","93162.15","40.86","N/A","N/A","N/A","GTY030 36C","ROIs","Object","1675","1802","1739.47","33050","35.2","2122","2306","2223.63","42249","48.88","0","N/A"
