
"Name","ID","Volume (µm³)","Min (roGFP 470)","Max (roGFP 470)","Mean (roGFP 470)","Sum (roGFP 470)","Standard Deviation (roGFP 470)","Min (mCherry double)","Max (mCherry double)","Mean (mCherry double)","Sum (mCherry double)","Standard Deviation (mCherry double)","Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))","Min (mCherry double (DCI: 60 its, double mCherry 610))","Max (mCherry double (DCI: 60 its, double mCherry 610))","Mean (mCherry double (DCI: 60 its, double mCherry 610))","Sum (mCherry double (DCI: 60 its, double mCherry 610))","Standard Deviation (mCherry double (DCI: 60 its, double mCherry 610))","Centroid X (µm)","Centroid Y (µm)","Centroid Z (µm)","Item Name","Population","Type","Min (Trans)","Max (Trans)","Mean (Trans)","Sum (Trans)","Standard Deviation (Trans)","Min (Trans (bg corrected))","Max (Trans (bg corrected))","Mean (Trans (bg corrected))","Sum (Trans (bg corrected))","Standard Deviation (Trans (bg corrected))","Number of contained Mito","Compartment ROIs ID"
"ROIs 1","1","186.31","452","2096","636.39","99576039","83.54","236","2272","421.84","66005606","159.85","92.43","19825.15","643.82","1.01e+08","356.87","0.000001","21262.87","451.03","70573216","859","N/A","N/A","N/A","GTY030 25C","ROIs","Object","1393","3755","2075.9","15467501","348.21","1756","4715","2571.12","19157444","432.71","4","N/A"
"Mito 3","5","0.27","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","507.52","887.63","678.84","154096.89","71.77","N/A","N/A","N/A","N/A","N/A","48.73","45.49","1.31","GTY030 25C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 11","13","0.433","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","531.42","2951.75","837.04","304682.78","228.2","N/A","N/A","N/A","N/A","N/A","50.36","43.44","2.07","GTY030 25C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 13","15","1.96","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","219.72","2939.16","672.67","1107895","181.88","N/A","N/A","N/A","N/A","N/A","51.36","47.83","3.4","GTY030 25C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 32","34","2.14","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","92.43","13236.03","801.03","1439448.75","856.41","N/A","N/A","N/A","N/A","N/A","50.56","45.68","3.52","GTY030 25C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"ROIs 2","2","2.9","535","822","676.56","1648107","43.32","277","595","408.26","994527","42.88","390.51","1075.95","674.96","1644210.25","98.73","101.92","572.23","300.19","731262.63","78.29","N/A","N/A","N/A","GTY030 25C","ROIs","Object","1882","2297","2162.64","250866","98.31","2346","2881","2692.33","312310","125.82","0","N/A"
