
"Name","ID","Volume (µm³)","Min (roGFP 470)","Max (roGFP 470)","Mean (roGFP 470)","Sum (roGFP 470)","Standard Deviation (roGFP 470)","Min (mCherry double)","Max (mCherry double)","Mean (mCherry double)","Sum (mCherry double)","Standard Deviation (mCherry double)","Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))","Min (mCherry double (DCI: 60 its, double mCherry 610))","Max (mCherry double (DCI: 60 its, double mCherry 610))","Mean (mCherry double (DCI: 60 its, double mCherry 610))","Sum (mCherry double (DCI: 60 its, double mCherry 610))","Standard Deviation (mCherry double (DCI: 60 its, double mCherry 610))","Centroid X (µm)","Centroid Y (µm)","Centroid Z (µm)","Item Name","Population","Type","Min (Trans)","Max (Trans)","Mean (Trans)","Sum (Trans)","Standard Deviation (Trans)","Min (Trans (bg corrected))","Max (Trans (bg corrected))","Mean (Trans (bg corrected))","Sum (Trans (bg corrected))","Standard Deviation (Trans (bg corrected))","Number of contained Mito","Compartment ROIs ID"
"ROIs 1","1","449.11","569","2455","762.09","2.87e+08","58","185","553","269.65","1.02e+08","34.27","407.96","25561.68","758.29","2.86e+08","208.38","70.24","4500.81","269.76","1.02e+08","134.24","N/A","N/A","N/A","GTY030 36C","ROIs","Object","1496","2911","2041.12","36660491","206.73","1908","3734","2615.58","46978480","262.91","13","N/A"
"Mito 4","6","0.0905","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","822.81","1168.19","985.73","74915.53","92.08","N/A","N/A","N/A","N/A","N/A","17.92","16.83","1.24","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 6","8","0.0393","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","860.35","1093.1","993.5","32785.49","67.39","N/A","N/A","N/A","N/A","N/A","15.14","18.48","1.23","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 7","9","0.535","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","751.81","1582.04","1057.82","474958.94","169.71","N/A","N/A","N/A","N/A","N/A","16.18","18.5","1.93","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 8","10","0.025","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","919.14","1069.33","984.34","20671.1","45.13","N/A","N/A","N/A","N/A","N/A","19.77","18.49","1.13","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 9","11","0.626","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","682.36","2081.22","1205.76","634229.56","283.21","N/A","N/A","N/A","N/A","N/A","20.63","18.91","2.35","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 16","18","0.221","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","733.99","1439.31","1036.99","192879.89","151.74","N/A","N/A","N/A","N/A","N/A","17.42","16.2","2.07","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 27","29","0.117","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","764.54","1308.95","1099.24","107725.71","128.57","N/A","N/A","N/A","N/A","N/A","15.99","13.41","2.36","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 29","31","2.21","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","648.04","1946.58","1150.51","2138805.25","220.27","N/A","N/A","N/A","N/A","N/A","18.79","18.68","2.43","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 41","43","1.61","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","451.7","2004.38","1134.39","1537105.13","255.11","N/A","N/A","N/A","N/A","N/A","19.95","15.65","2.38","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 42","44","0.456","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","623.08","1425.39","939.47","359816","170.89","N/A","N/A","N/A","N/A","N/A","14.42","18.35","3.01","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 48","50","3.64","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","645.93","1894.39","1018.23","3115770.5","214.26","N/A","N/A","N/A","N/A","N/A","19.04","13.01","2.95","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 54","56","0.321","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","680.7","1568.98","1032.23","278702.72","180.5","N/A","N/A","N/A","N/A","N/A","18.36","17.3","3.86","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 55","57","0.655","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","724.06","1384.2","998.16","548990.31","130.75","N/A","N/A","N/A","N/A","N/A","16.22","17.38","3.22","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"ROIs 2","2","0.075","680","875","764.41","48158","38.31","213","297","260.21","16393","19.5","602.57","911.79","752.55","47410.8","73.92","177.18","303.8","253.43","15965.82","27.98","N/A","N/A","N/A","GTY030 36C","ROIs","Object","1763","1921","1838.33","5515","64.71","2253","2502","2362.33","7087","103.89","0","N/A"
