
"Name","ID","Volume (µm³)","Min (roGFP 470)","Max (roGFP 470)","Mean (roGFP 470)","Sum (roGFP 470)","Standard Deviation (roGFP 470)","Min (mCherry double)","Max (mCherry double)","Mean (mCherry double)","Sum (mCherry double)","Standard Deviation (mCherry double)","Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))","Min (mCherry double (DCI: 60 its, double mCherry 610))","Max (mCherry double (DCI: 60 its, double mCherry 610))","Mean (mCherry double (DCI: 60 its, double mCherry 610))","Sum (mCherry double (DCI: 60 its, double mCherry 610))","Standard Deviation (mCherry double (DCI: 60 its, double mCherry 610))","Centroid X (µm)","Centroid Y (µm)","Centroid Z (µm)","Item Name","Population","Type","Min (Trans)","Max (Trans)","Mean (Trans)","Sum (Trans)","Standard Deviation (Trans)","Min (Trans (bg corrected))","Max (Trans (bg corrected))","Mean (Trans (bg corrected))","Sum (Trans (bg corrected))","Standard Deviation (Trans (bg corrected))","Number of contained Mito","Compartment ROIs ID"
"ROIs 1","1","166.78","576","1029","740.76","1.04e+08","43.87","180","344","241.65","33847419","14.4","454.88","2752.36","740.71","1.04e+08","94.31","149.7","971.46","241.63","33845688","34.08","N/A","N/A","N/A","GTY030 36C","ROIs","Object","1331","3037","2033.09","13560677","271.55","1672","3887","2574.87","17174350","344.6","3","N/A"
"Mito 46","48","0.576","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","706.73","1360.69","984.92","476701.5","124.65","N/A","N/A","N/A","N/A","N/A","20.99","30.65","2.38","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 82","84","0.393","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","698.4","1038.11","862.65","284673.84","67.4","N/A","N/A","N/A","N/A","N/A","22.61","32.71","2.26","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 147","149","1.25","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","649.88","1388.01","929.04","974559.56","113.07","N/A","N/A","N/A","N/A","N/A","21.12","32.29","2.49","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"ROIs 2","2","1.65","665","922","774.21","1073058","37","202","287","243.29","337198","13.35","566.22","1008.34","795.42","1102455.75","64.97","163.4","318.51","241.53","334756.41","25.21","N/A","N/A","N/A","GTY030 36C","ROIs","Object","1913","2118","2030.44","134009","35.81","2377","2665","2582.27","170430","59.16","0","N/A"
