
"Name","ID","Volume (µm³)","Min (roGFP 470)","Max (roGFP 470)","Mean (roGFP 470)","Sum (roGFP 470)","Standard Deviation (roGFP 470)","Min (mCherry double)","Max (mCherry double)","Mean (mCherry double)","Sum (mCherry double)","Standard Deviation (mCherry double)","Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))","Min (mCherry double (DCI: 60 its, double mCherry 610))","Max (mCherry double (DCI: 60 its, double mCherry 610))","Mean (mCherry double (DCI: 60 its, double mCherry 610))","Sum (mCherry double (DCI: 60 its, double mCherry 610))","Standard Deviation (mCherry double (DCI: 60 its, double mCherry 610))","Centroid X (µm)","Centroid Y (µm)","Centroid Z (µm)","Item Name","Population","Type","Min (Trans)","Max (Trans)","Mean (Trans)","Sum (Trans)","Standard Deviation (Trans)","Min (Trans (bg corrected))","Max (Trans (bg corrected))","Mean (Trans (bg corrected))","Sum (Trans (bg corrected))","Standard Deviation (Trans (bg corrected))","Number of contained Mito","Compartment ROIs ID"
"ROIs 1","1","266.78","556","1037","750.53","1.68e+08","53.06","183","537","254.45","57008874","28.57","445.18","2281.66","749.69","1.68e+08","109.67","81.04","2875.17","254.24","56962300","85.98","N/A","N/A","N/A","GTY030 36C","ROIs","Object","1276","3142","2051.87","21891427","245.05","1622","4021","2573.72","27458980","308.86","5","N/A"
"Mito 13","15","0.0298","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","822.35","1022.45","905.81","22645.15","63.15","N/A","N/A","N/A","N/A","N/A","27.49","33","1.25","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 43","45","0.632","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","646.82","1416.76","1016.34","539678.44","160.06","N/A","N/A","N/A","N/A","N/A","30.31","33.62","2.75","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 50","52","0.469","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","712.08","1481.53","1052.15","414546.28","168.53","N/A","N/A","N/A","N/A","N/A","29.33","36.37","2.51","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 77","79","4.34","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","657.99","2281.66","1105.59","4030964.25","250.33","N/A","N/A","N/A","N/A","N/A","28.85","32.85","3.27","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 105","107","0.031","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","776.38","924.51","846.56","22010.65","47.11","N/A","N/A","N/A","N/A","N/A","28.95","32.53","6","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"ROIs 2","2","0.825","652","886","749.82","519623","36.86","200","298","250.21","173394","15.22","551.57","966.28","737.51","511092.41","86.26","161","317.15","242.75","168227.95","25.28","N/A","N/A","N/A","GTY030 36C","ROIs","Object","1966","2181","2092.3","69046","44.98","2467","2744","2629.85","86785","59.82","0","N/A"
