
"Name","ID","Volume (µm³)","Min (roGFP 470)","Max (roGFP 470)","Mean (roGFP 470)","Sum (roGFP 470)","Standard Deviation (roGFP 470)","Min (mCherry double)","Max (mCherry double)","Mean (mCherry double)","Sum (mCherry double)","Standard Deviation (mCherry double)","Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))","Min (mCherry double (DCI: 60 its, double mCherry 610))","Max (mCherry double (DCI: 60 its, double mCherry 610))","Mean (mCherry double (DCI: 60 its, double mCherry 610))","Sum (mCherry double (DCI: 60 its, double mCherry 610))","Standard Deviation (mCherry double (DCI: 60 its, double mCherry 610))","Centroid X (µm)","Centroid Y (µm)","Centroid Z (µm)","Item Name","Population","Type","Min (Trans)","Max (Trans)","Mean (Trans)","Sum (Trans)","Standard Deviation (Trans)","Min (Trans (bg corrected))","Max (Trans (bg corrected))","Mean (Trans (bg corrected))","Sum (Trans (bg corrected))","Standard Deviation (Trans (bg corrected))","Number of contained Mito","Compartment ROIs ID"
"ROIs 1","1","270.23","448","744","584.98","1.33e+08","36.5","217","784","299.54","67980340","37.57","303.12","1336.86","585.23","1.33e+08","78.22","52.64","7375.73","301.44","68410752","200.54","N/A","N/A","N/A","GTY030 25C 3","ROIs","Object","1604","2837","2052.03","22176265","181.41","2099","3757","2694.66","29121208","233.39","8","N/A"
"Mito 21","23","1.7","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","374.45","958.94","677.64","964963.38","81.6","N/A","N/A","N/A","N/A","N/A","60.7","56.73","2.19","GTY030 25C 3","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 39","41","3.97","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","410.13","1033.33","654.89","2182097","112.57","N/A","N/A","N/A","N/A","N/A","56.97","54.88","3.1","GTY030 25C 3","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 48","50","1.07","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","431.69","919.46","654.97","588159","96.25","N/A","N/A","N/A","N/A","N/A","62.62","58.47","3.11","GTY030 25C 3","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 49","51","0.812","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","453.18","887.64","631.18","430466.88","86.57","N/A","N/A","N/A","N/A","N/A","58.74","56.06","3.5","GTY030 25C 3","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 67","69","0.0179","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","554.77","704.46","644.35","9665.26","47.64","N/A","N/A","N/A","N/A","N/A","57.28","52.88","6","GTY030 25C 3","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 68","70","0.0143","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","480.58","731.39","594.93","7139.15","71.45","N/A","N/A","N/A","N/A","N/A","56.81","54.21","6","GTY030 25C 3","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 69","71","0.0238","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","591.74","760.65","678.42","13568.49","43.74","N/A","N/A","N/A","N/A","N/A","56.11","54.43","6","GTY030 25C 3","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 70","72","0.0262","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","602.76","771.65","669.75","14734.44","43.44","N/A","N/A","N/A","N/A","N/A","58.48","56.02","6","GTY030 25C 3","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"ROIs 2","2","1.65","512","741","608.33","843140","31.34","242","394","298.18","413278","22.97","455.59","856.32","624.09","864982.69","68.23","160.31","437.47","281.62","390327.31","49.8","N/A","N/A","N/A","GTY030 25C 3","ROIs","Object","1901","2036","1978.24","130564","25.01","2464","2709","2614.74","172573","44.21","0","N/A"
