
"Name","ID","Volume (µm³)","Min (roGFP 470)","Max (roGFP 470)","Mean (roGFP 470)","Sum (roGFP 470)","Standard Deviation (roGFP 470)","Min (mCherry double)","Max (mCherry double)","Mean (mCherry double)","Sum (mCherry double)","Standard Deviation (mCherry double)","Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))","Min (mCherry double (DCI: 60 its, double mCherry 610))","Max (mCherry double (DCI: 60 its, double mCherry 610))","Mean (mCherry double (DCI: 60 its, double mCherry 610))","Sum (mCherry double (DCI: 60 its, double mCherry 610))","Standard Deviation (mCherry double (DCI: 60 its, double mCherry 610))","Centroid X (µm)","Centroid Y (µm)","Centroid Z (µm)","Item Name","Population","Type","Min (Trans)","Max (Trans)","Mean (Trans)","Sum (Trans)","Standard Deviation (Trans)","Min (Trans (bg corrected))","Max (Trans (bg corrected))","Mean (Trans (bg corrected))","Sum (Trans (bg corrected))","Standard Deviation (Trans (bg corrected))","Number of contained Mito","Compartment ROIs ID"
"Mito 81","83","0.0512","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","767.33","1291.21","1052.35","45251.09","130.82","N/A","N/A","N/A","N/A","N/A","66.15","30.9","2.32","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 101","103","0.0214","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","605.69","751.44","661.35","11904.32","46.07","N/A","N/A","N/A","N/A","N/A","66.75","28.48","2.3","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 102","104","0.0167","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","717.96","821.8","774.46","10842.42","32.18","N/A","N/A","N/A","N/A","N/A","66.39","33.04","2.36","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 103","105","0.031","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","694.34","878.86","781.34","20314.94","45.69","N/A","N/A","N/A","N/A","N/A","67.5","33.72","2.25","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 123","125","0.0369","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","770.38","904.39","837.28","25955.79","28.86","N/A","N/A","N/A","N/A","N/A","67.04","32.94","2.12","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 124","126","0.0679","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","688.31","869.07","794.64","45294.52","38.2","N/A","N/A","N/A","N/A","N/A","66.89","33.38","2.69","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 137","139","0.0119","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","741","870.16","807.65","8076.52","43.68","N/A","N/A","N/A","N/A","N/A","67.95","32.76","2.85","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 148","150","0.0131","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","730.96","784.8","757.26","8329.82","17.68","N/A","N/A","N/A","N/A","N/A","68.33","34.18","3","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 154","156","0.0131","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","639.09","725.68","697.39","7671.32","26.41","N/A","N/A","N/A","N/A","N/A","66.49","33.57","3.41","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 164","166","0.025","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","646.24","744.23","688.92","14467.35","27.4","N/A","N/A","N/A","N/A","N/A","70.84","30.71","3.7","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 192","194","0.0131","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","682.91","794.07","728.57","8014.3","35.49","N/A","N/A","N/A","N/A","N/A","68.57","32.83","4.75","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 213","215","0.025","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","708.35","912.75","822.57","17273.9","46.8","N/A","N/A","N/A","N/A","N/A","64.82","27.74","5.9","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 215","217","0.0262","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","767.31","946.66","867.89","19093.67","53.95","N/A","N/A","N/A","N/A","N/A","66.72","34.05","5.77","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 248","250","0.0238","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","788.78","974.18","864.57","17291.44","58.37","N/A","N/A","N/A","N/A","N/A","65.6","28.99","5.81","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 257","259","75.64","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","581.28","2387.32","920.32","58462292","195.33","N/A","N/A","N/A","N/A","N/A","68.92","30.17","3.95","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 259","261","0.0512","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","762.28","941.42","836.28","35960.16","42.5","N/A","N/A","N/A","N/A","N/A","67.28","34.14","5.94","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 382","384","0.0405","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","768.62","945.3","841.72","28618.64","50.53","N/A","N/A","N/A","N/A","N/A","65.49","27.81","5.99","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 383","385","0.0202","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","798.62","897.81","843.73","14343.43","29.63","N/A","N/A","N/A","N/A","N/A","65.49","28.46","6","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 384","386","0.0202","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","864.06","937.26","907.3","15424.1","18.94","N/A","N/A","N/A","N/A","N/A","65.06","28.52","6","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 386","388","0.0119","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","829.92","882.56","849.92","8499.25","14.88","N/A","N/A","N/A","N/A","N/A","64.59","28.95","6","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 391","393","0.0452","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","786.92","946.21","866.66","32933.16","42.79","N/A","N/A","N/A","N/A","N/A","64.52","30.16","6","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 393","395","0.0643","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","776.83","926.12","827.57","44688.75","32.76","N/A","N/A","N/A","N/A","N/A","64.46","30.87","5.8","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 402","404","0.0357","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","826.95","959.51","899.28","26978.26","37.04","N/A","N/A","N/A","N/A","N/A","64.93","31.71","6","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 411","413","0.025","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","820.71","950.85","872.58","18324.12","28.57","N/A","N/A","N/A","N/A","N/A","66.26","34.17","6","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 412","414","0.0488","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","805.99","930.49","883.4","36219.25","32.48","N/A","N/A","N/A","N/A","N/A","68.43","34.29","5.99","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 414","416","0.0131","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","821.51","896.63","859.2","9451.23","27.85","N/A","N/A","N/A","N/A","N/A","65.45","34.35","6","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 417","419","0.0131","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","794.03","901.39","832.73","9160.04","36.72","N/A","N/A","N/A","N/A","N/A","66.71","34.97","6","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"ROIs 2","2","1.1","610","899","743.65","687137","38.21","200","288","241.8","223419","14.76","584.35","1040.38","773.16","714396.5","84.56","154.91","327.12","237.37","219325.69","26.6","N/A","N/A","N/A","GTY030 36C","ROIs","Object","1910","2129","2013.89","88611","63.97","2385","2677","2508.98","110395","80.64","0","N/A"
