
"Name","ID","Volume (µm³)","Min (roGFP 470)","Max (roGFP 470)","Mean (roGFP 470)","Sum (roGFP 470)","Standard Deviation (roGFP 470)","Min (mCherry double)","Max (mCherry double)","Mean (mCherry double)","Sum (mCherry double)","Standard Deviation (mCherry double)","Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))","Min (mCherry double (DCI: 60 its, double mCherry 610))","Max (mCherry double (DCI: 60 its, double mCherry 610))","Mean (mCherry double (DCI: 60 its, double mCherry 610))","Sum (mCherry double (DCI: 60 its, double mCherry 610))","Standard Deviation (mCherry double (DCI: 60 its, double mCherry 610))","Centroid X (µm)","Centroid Y (µm)","Centroid Z (µm)","Item Name","Population","Type","Min (Trans)","Max (Trans)","Mean (Trans)","Sum (Trans)","Standard Deviation (Trans)","Min (Trans (bg corrected))","Max (Trans (bg corrected))","Mean (Trans (bg corrected))","Sum (Trans (bg corrected))","Standard Deviation (Trans (bg corrected))","Number of contained Mito","Compartment ROIs ID"
"Mito 90","92","0.0155","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","742.88","888.56","813.66","10577.54","37.04","N/A","N/A","N/A","N/A","N/A","37.01","49.56","1.98","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 105","107","0.0167","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","776.86","878.26","818.88","11464.34","31.34","N/A","N/A","N/A","N/A","N/A","35.24","47.34","2.29","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 106","108","0.18","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","709.11","1012.99","849.15","128221.8","65.4","N/A","N/A","N/A","N/A","N/A","36.09","47.82","2.23","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 107","109","0.0155","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","937.22","1095.46","1003.14","13040.81","46.16","N/A","N/A","N/A","N/A","N/A","34.51","48.1","2.05","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 108","110","0.0131","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","665.16","833.6","752.46","8277.04","55.88","N/A","N/A","N/A","N/A","N/A","32.87","48.22","2.21","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 128","130","0.0298","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","902.36","1059.35","965.5","24137.55","46.61","N/A","N/A","N/A","N/A","N/A","35.31","49.46","2.44","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 129","131","0.0191","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","744.47","850.63","799.26","12788.17","32.63","N/A","N/A","N/A","N/A","N/A","34.25","50.18","2.55","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 263","265","0.0703","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","764.46","926.49","853.82","50375.13","43.3","N/A","N/A","N/A","N/A","N/A","34.56","46.75","5.93","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 264","266","0.0214","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","842.96","1003.46","926.79","16682.29","41.65","N/A","N/A","N/A","N/A","N/A","36.78","47.24","5.92","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 265","267","0.0417","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","777.16","914.48","845.92","29607.05","33.92","N/A","N/A","N/A","N/A","N/A","36.03","50.18","5.96","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 266","268","15.75","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","623.44","2656.1","944.32","12493324","168.57","N/A","N/A","N/A","N/A","N/A","35.06","48.49","4.12","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 424","426","0.0143","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","766.64","848.71","815.86","9790.32","26.91","N/A","N/A","N/A","N/A","N/A","34.33","46.03","6","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 425","427","0.05","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","786.69","916.71","844.51","35469.3","40.33","N/A","N/A","N/A","N/A","N/A","35.17","46.52","6","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 426","428","0.0179","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","800.53","860.04","831.68","12475.14","16.27","N/A","N/A","N/A","N/A","N/A","36.84","46.39","6","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 427","429","0.0119","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","824.18","862.8","844.04","8440.41","11.47","N/A","N/A","N/A","N/A","N/A","33.99","46.45","6","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 428","430","0.0381","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","805.3","949.54","864.92","27677.46","34.61","N/A","N/A","N/A","N/A","N/A","35.72","46.68","5.91","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 430","432","0.0238","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","796.17","926.07","847.34","16946.73","38.13","N/A","N/A","N/A","N/A","N/A","37.03","47.51","6","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 431","433","0.0143","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","738.51","795.42","760.54","9126.48","16.46","N/A","N/A","N/A","N/A","N/A","32.73","47.97","6","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 432","434","0.056","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","753.8","875.3","810.34","38086.12","33.34","N/A","N/A","N/A","N/A","N/A","33.15","48.19","5.9","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 433","435","0.0191","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","773.3","844.11","814","13023.94","21.1","N/A","N/A","N/A","N/A","N/A","32.9","48.61","6","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 434","436","0.0119","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","826.3","871.88","842","8419.99","14.88","N/A","N/A","N/A","N/A","N/A","37.89","48.76","6","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 435","437","0.025","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","760.1","843.28","797.5","16747.46","25.06","N/A","N/A","N/A","N/A","N/A","32.96","49.26","6","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 436","438","0.0167","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","831.69","904.54","870.85","12191.91","23.86","N/A","N/A","N/A","N/A","N/A","37.53","49.25","6","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 437","439","0.0786","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","766.52","962.1","844.12","55712.07","48.46","N/A","N/A","N/A","N/A","N/A","34.31","49.61","5.81","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 438","440","0.031","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","751.42","900.94","843.88","21940.79","39.47","N/A","N/A","N/A","N/A","N/A","36.61","49.71","5.94","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 439","441","0.0155","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","823.41","874.32","846.7","11007.13","16.1","N/A","N/A","N/A","N/A","N/A","37.06","49.63","6","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 440","442","0.0119","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","811.02","878.64","841.76","8417.61","21.03","N/A","N/A","N/A","N/A","N/A","37.53","49.66","6","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 443","445","0.0262","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","825.86","897.04","861.53","18953.63","19.67","N/A","N/A","N/A","N/A","N/A","33.89","50.57","6","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 444","446","0.0429","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","745.26","888.82","811.41","29210.62","38.37","N/A","N/A","N/A","N/A","N/A","35.54","50.59","5.94","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"ROIs 2","2","0.9","622","876","723.98","547328","39.84","202","286","241.59","182645","14.79","498.12","897.67","696.14","526283.56","75.48","152.06","326.69","233.52","176542.83","30.26","N/A","N/A","N/A","GTY030 36C","ROIs","Object","1674","2129","1904.61","68566","130.3","2270","2916","2591.75","93303","182.15","0","N/A"
