
"Name","ID","Volume (µm³)","Min (roGFP 470)","Max (roGFP 470)","Mean (roGFP 470)","Sum (roGFP 470)","Standard Deviation (roGFP 470)","Min (mCherry double)","Max (mCherry double)","Mean (mCherry double)","Sum (mCherry double)","Standard Deviation (mCherry double)","Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))","Min (mCherry double (DCI: 60 its, double mCherry 610))","Max (mCherry double (DCI: 60 its, double mCherry 610))","Mean (mCherry double (DCI: 60 its, double mCherry 610))","Sum (mCherry double (DCI: 60 its, double mCherry 610))","Standard Deviation (mCherry double (DCI: 60 its, double mCherry 610))","Centroid X (µm)","Centroid Y (µm)","Centroid Z (µm)","Item Name","Population","Type","Min (Trans)","Max (Trans)","Mean (Trans)","Sum (Trans)","Standard Deviation (Trans)","Min (Trans (bg corrected))","Max (Trans (bg corrected))","Mean (Trans (bg corrected))","Sum (Trans (bg corrected))","Standard Deviation (Trans (bg corrected))","Number of contained Mito","Compartment ROIs ID"
"ROIs 1","1","326.84","555","1119","750.07","2.06e+08","59.99","190","818","314.1","86216836","71.38","291.94","3843.3","749.78","2.06e+08","185.77","70.37","4235.27","317.57","87170656","218.33","N/A","N/A","N/A","GTY030 36C 6","ROIs","Object","1426","2765","2063.21","26968169","219.92","1819","3635","2611.12","34129891","278.89","10","N/A"
"Mito 1","3","0.314","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","766.33","1689.27","1101.89","290897.78","196.7","N/A","N/A","N/A","N/A","N/A","61.64","25.81","1.53","GTY030 36C 6","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 3","5","0.0452","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1035.03","1474.43","1268.74","48212.15","108.96","N/A","N/A","N/A","N/A","N/A","59.19","26.13","1.78","GTY030 36C 6","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 7","9","0.298","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","679.71","1751.71","1114.36","278590.69","227.61","N/A","N/A","N/A","N/A","N/A","55.41","22.85","2.38","GTY030 36C 6","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 10","12","7.75","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","424.44","3843.3","1079.67","7029701","339.29","N/A","N/A","N/A","N/A","N/A","57","23.18","3.08","GTY030 36C 6","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 21","23","0.264","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","594.03","2066.09","999.73","221939.47","309.56","N/A","N/A","N/A","N/A","N/A","62.52","24.7","3.78","GTY030 36C 6","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 25","27","0.0476","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","719.16","1035.51","813.27","32530.96","74.47","N/A","N/A","N/A","N/A","N/A","56.48","23.19","6","GTY030 36C 6","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 26","28","0.0345","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","705.18","966.38","861.56","24985.11","68.8","N/A","N/A","N/A","N/A","N/A","57.26","23.95","6","GTY030 36C 6","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 27","29","0.163","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","723.76","1020.78","882.67","120926.16","65.16","N/A","N/A","N/A","N/A","N/A","59.71","25.31","5.98","GTY030 36C 6","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 28","30","17.22","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","338.84","3423","1032.15","14930081","365.1","N/A","N/A","N/A","N/A","N/A","61.13","27.11","3.62","GTY030 36C 6","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 29","31","0.0143","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","803.17","944.48","889.5","10673.99","41.1","N/A","N/A","N/A","N/A","N/A","62.19","26.38","6","GTY030 36C 6","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"ROIs 2","2","1.48","606","839","705.14","873669","36.86","198","326","251.49","311600","19.49","384.39","1113.23","686.52","850602","124.3","159.47","326.75","232.97","288644.59","35.44","N/A","N/A","N/A","GTY030 36C 6","ROIs","Object","1606","2398","1842.32","108697","199.97","2010","2983","2319.19","136832","237.05","0","N/A"
