
"Name","ID","Volume (µm³)","Min (roGFP 470)","Max (roGFP 470)","Mean (roGFP 470)","Sum (roGFP 470)","Standard Deviation (roGFP 470)","Min (mCherry double)","Max (mCherry double)","Mean (mCherry double)","Sum (mCherry double)","Standard Deviation (mCherry double)","Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))","Min (mCherry double (DCI: 60 its, double mCherry 610))","Max (mCherry double (DCI: 60 its, double mCherry 610))","Mean (mCherry double (DCI: 60 its, double mCherry 610))","Sum (mCherry double (DCI: 60 its, double mCherry 610))","Standard Deviation (mCherry double (DCI: 60 its, double mCherry 610))","Centroid X (µm)","Centroid Y (µm)","Centroid Z (µm)","Item Name","Population","Type","Min (Trans)","Max (Trans)","Mean (Trans)","Sum (Trans)","Standard Deviation (Trans)","Min (Trans (bg corrected))","Max (Trans (bg corrected))","Mean (Trans (bg corrected))","Sum (Trans (bg corrected))","Standard Deviation (Trans (bg corrected))","Number of contained Mito","Compartment ROIs ID"
"ROIs 1","1","599.41","446","1575","600.15","3.02e+08","50.73","214","1158","340.32","1.71e+08","72.34","242.54","15524.91","592.35","2.98e+08","174.63","2.11","11062","332.87","1.68e+08","336.96","N/A","N/A","N/A","GTY030 25C 20","ROIs","Object","1669","2798","2116.03","50725459","138.71","2169","3613","2719.64","65195147","175.02","19","N/A"
"Mito 3","5","0.207","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","518.18","897.24","685.97","119358.83","81.81","N/A","N/A","N/A","N/A","N/A","15.35","25.88","1.62","GTY030 25C 20","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 4","6","0.217","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","524.67","970.46","723.53","131681.89","79.84","N/A","N/A","N/A","N/A","N/A","16.69","30.21","1.82","GTY030 25C 20","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 6","8","0.551","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","521.35","997.74","710.23","328838.75","75.94","N/A","N/A","N/A","N/A","N/A","13.5","33.06","1.78","GTY030 25C 20","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 7","9","0.263","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","569.98","900.59","743.35","164281.36","70.98","N/A","N/A","N/A","N/A","N/A","10.18","34.85","1.88","GTY030 25C 20","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 13","15","0.338","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","389.37","884.13","630.53","179071.19","110.92","N/A","N/A","N/A","N/A","N/A","16.28","29.18","2.14","GTY030 25C 20","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 14","16","0.437","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","381.38","1035.75","689.23","252947.42","127.58","N/A","N/A","N/A","N/A","N/A","16.4","32.18","2.39","GTY030 25C 20","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 22","24","0.225","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","491.09","976.44","692.97","130970.73","86.1","N/A","N/A","N/A","N/A","N/A","13.68","37.41","2.58","GTY030 25C 20","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 29","31","1.27","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","325.14","1029.7","635.42","679897.25","147.05","N/A","N/A","N/A","N/A","N/A","12.01","31.79","2.95","GTY030 25C 20","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 39","41","4.31","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","352.79","1428.53","621.74","2252559","112.94","N/A","N/A","N/A","N/A","N/A","13.93","24.99","3.31","GTY030 25C 20","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
