
"Name","ID","Volume (µm³)","Min (roGFP 470)","Max (roGFP 470)","Mean (roGFP 470)","Sum (roGFP 470)","Standard Deviation (roGFP 470)","Min (mCherry double)","Max (mCherry double)","Mean (mCherry double)","Sum (mCherry double)","Standard Deviation (mCherry double)","Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))","Min (mCherry double (DCI: 60 its, double mCherry 610))","Max (mCherry double (DCI: 60 its, double mCherry 610))","Mean (mCherry double (DCI: 60 its, double mCherry 610))","Sum (mCherry double (DCI: 60 its, double mCherry 610))","Standard Deviation (mCherry double (DCI: 60 its, double mCherry 610))","Centroid X (µm)","Centroid Y (µm)","Centroid Z (µm)","Item Name","Population","Type","Min (Trans)","Max (Trans)","Mean (Trans)","Sum (Trans)","Standard Deviation (Trans)","Min (Trans (bg corrected))","Max (Trans (bg corrected))","Mean (Trans (bg corrected))","Sum (Trans (bg corrected))","Standard Deviation (Trans (bg corrected))","Number of contained Mito","Compartment ROIs ID"
"ROIs 1","1","378.92","564","1149","739.74","2.35e+08","48.81","191","805","292.51","93087424","50.63","366.71","3620.45","735.76","2.34e+08","136.33","31.13","5872.53","295.13","93918896","217.94","N/A","N/A","N/A","GTY030 36C 9","ROIs","Object","1492","3965","2073.4","31420238","279.59","1883","4972","2618.59","39682043","348.47","10","N/A"
"Mito 4","6","0.264","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","786.67","1625.01","1177.58","261421.78","159.21","N/A","N/A","N/A","N/A","N/A","54.78","12.02","1.6","GTY030 36C 9","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 5","7","0.194","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","790.18","1512.19","1122.23","182924.17","164.05","N/A","N/A","N/A","N/A","N/A","54.51","13.3","1.66","GTY030 36C 9","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 10","12","0.262","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","874.61","1652.46","1219.96","268390.81","149.86","N/A","N/A","N/A","N/A","N/A","57.62","12.76","1.61","GTY030 36C 9","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 11","13","0.0595","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","922.12","1320.42","1089.61","54480.73","108.91","N/A","N/A","N/A","N/A","N/A","54.27","12.75","1.52","GTY030 36C 9","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 24","26","1.86","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","543.48","2266.37","1117.38","1749821.5","321.53","N/A","N/A","N/A","N/A","N/A","57.26","9.2","2.64","GTY030 36C 9","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 42","44","0.117","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","795.89","1541.16","1099.33","107734.1","218.81","N/A","N/A","N/A","N/A","N/A","56.45","11.93","3.39","GTY030 36C 9","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 43","45","0.151","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","623.19","1200.53","910.12","115585.76","140.44","N/A","N/A","N/A","N/A","N/A","56.67","12.41","3.43","GTY030 36C 9","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 48","50","0.394","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","608.29","1784.86","1094.96","362430.44","244.94","N/A","N/A","N/A","N/A","N/A","54.78","13","3.56","GTY030 36C 9","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 49","51","0.758","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","728.21","1857.23","1119.16","712907","189.22","N/A","N/A","N/A","N/A","N/A","57.9","13.9","3.29","GTY030 36C 9","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 50","52","0.848","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","680.87","1878.6","1174.33","836124.31","217.32","N/A","N/A","N/A","N/A","N/A","55.9","15.53","3.05","GTY030 36C 9","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"ROIs 2","2","5.2","638","920","755.43","3299715","39.09","212","383","292.26","1276589","26.24","488","1024.24","745.42","3255975.25","96.77","91.36","511.65","263.37","1150386","79.68","N/A","N/A","N/A","GTY030 36C 9","ROIs","Object","2034","2291","2177.45","452910","46.63","2620","2953","2798.92","582175","52.11","0","N/A"
