
"Name","ID","Volume (µm³)","Min (roGFP 470)","Max (roGFP 470)","Mean (roGFP 470)","Sum (roGFP 470)","Standard Deviation (roGFP 470)","Min (mCherry double)","Max (mCherry double)","Mean (mCherry double)","Sum (mCherry double)","Standard Deviation (mCherry double)","Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))","Min (mCherry double (DCI: 60 its, double mCherry 610))","Max (mCherry double (DCI: 60 its, double mCherry 610))","Mean (mCherry double (DCI: 60 its, double mCherry 610))","Sum (mCherry double (DCI: 60 its, double mCherry 610))","Standard Deviation (mCherry double (DCI: 60 its, double mCherry 610))","Centroid X (µm)","Centroid Y (µm)","Centroid Z (µm)","Item Name","Population","Type","Min (Trans)","Max (Trans)","Mean (Trans)","Sum (Trans)","Standard Deviation (Trans)","Min (Trans (bg corrected))","Max (Trans (bg corrected))","Mean (Trans (bg corrected))","Sum (Trans (bg corrected))","Standard Deviation (Trans (bg corrected))","Number of contained Mito","Compartment ROIs ID"
"ROIs 1","1","266.78","556","1037","750.53","1.68e+08","53.06","183","537","254.45","57008874","28.57","445.18","2281.66","749.69","1.68e+08","109.67","81.04","2875.17","254.24","56962300","85.98","N/A","N/A","N/A","GTY030 36C","ROIs","Object","1276","3142","2051.87","21891427","245.05","1622","4021","2573.72","27458980","308.86","3","N/A"
"Mito 44","46","0.424","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","691.38","1416.76","1051.28","374254.59","159.34","N/A","N/A","N/A","N/A","N/A","30.31","33.63","2.76","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 45","47","0.296","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","730.02","1418.69","1053.91","262424.63","162.44","N/A","N/A","N/A","N/A","N/A","29.31","36.31","2.59","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"Mito 52","54","3.01","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","680.13","2281.66","1170.37","2962210.25","256.87","N/A","N/A","N/A","N/A","N/A","28.87","32.81","3.11","GTY030 36C","Mito","Object","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","1"
"ROIs 2","2","0.825","652","886","749.82","519623","36.86","200","298","250.21","173394","15.22","551.57","966.28","737.51","511092.41","86.26","161","317.15","242.75","168227.95","25.28","N/A","N/A","N/A","GTY030 36C","ROIs","Object","1966","2181","2092.3","69046","44.98","2467","2744","2629.85","86785","59.82","0","N/A"
